PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
6535164,SWPO,"AOC, L.L.C.",36000,1,ACTIVE,202306,1900,653
6535164,SWPO,"AOC, L.L.C.",36000,1,ACTIVE,202307,1100,555
6535164,SWPO,"AOC, L.L.C.",36000,1,ACTIVE,202308,800,500
6535164,SWPO,"AOC, L.L.C.",36000,1,ACTIVE,202309,1100,500
6535164,SWPO,"AOC, L.L.C.",36000,1,ACTIVE,202310,700,468
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202301,88500,82331
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202302,108000,49478
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202303,242000,116806
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202305,91333,58881
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202306,144000,57533
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202307,140000,73484
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202308,118000,33726
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202309,1333333,59417
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202310,78667,45534
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202311,126500,59292
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,1,ACTIVE,202312,104000,49567
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202301,64000,31908
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202302,110133,50823
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202303,141850,75224
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202305,102067,59427
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202306,96500,42150
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202307,56050,18806
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202308,97950,56484
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202309,103167,39263
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202310,100833,47258
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202311,95850,52175
6535171,SWPO,SWEETWATER COMMUNITY INC,250000,2,ACTIVE,202312,126667,63433
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202301,11767,7458
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202302,8433,5585
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202303,29900,21697
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202304,19300,12816
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202305,19460,15250
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202306,28000,18939
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202307,32786,26267
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202308,13122,10674
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202309,17200,11345
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202310,17730,14417
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202311,32267,10565
6535217,SWPO,FFA LEADERSHIP TRAINING CENTER,35000,1,ACTIVE,202312,7246,6393
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202301,900,444
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202304,930,748
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202305,665,422
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202306,730,540
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202307,955,455
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202310,890,656
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202311,783,548
6535218,SWPO,TOP KING #2,28800,1,ACTIVE,202312,620,399
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202301,31000,25766
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202302,86600,34095
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202303,39150,26689
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202304,52100,34547
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202305,33033,29268
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202306,28350,24570
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202307,27900,24250
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202308,28100,25284
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202309,25040,22816
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202310,27350,23407
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202311,26767,23608
6535235,SWPO,KEEN MOBILE HOME SUBDIVISION,250000,1,ACTIVE,202312,194000,54305
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202302,2000,1294
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202303,1900,1442
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202304,1790,1485
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202305,2000,1124
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202307,585,345
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202308,1350,585
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202309,1010,563
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202310,850,642
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202311,800,560
6535236,SWPO,SUNSHINE DREAM VILLAGE,86400,1,ACTIVE,202312,750,466
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202301,2075,1216
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202302,530,439
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202303,502,444
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202304,530,439
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202305,5230,858
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202306,885,571
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202307,530,495
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202308,575,528
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202309,530,477
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202310,532,507
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202311,621,523
6535241,SWPO,SUNOCO FOODMART,36000,1,ACTIVE,202312,632,493
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202301,78000,55677
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202302,104000,69143
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202303,133000,79323
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202304,107000,63867
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202305,95000,57323
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202307,91000,54387
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202309,60000,43233
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202310,125000,53484
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202311,121000,60667
6535242,SWPO,SOUTHERN PINES RESORT,324000,1,ACTIVE,202312,105000,48968
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202301,84000,60452
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202302,104000,65857
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202303,109000,75000
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202304,112000,72633
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202305,83000,61516
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202307,104000,65419
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202309,89000,64933
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202310,87000,64452
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202311,98667,72167
6535269,SWPO,LAKE HENRY ESTATES,218000,1,ACTIVE,202312,110000,71935
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202301,150,139
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202302,220,176
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202303,190,160
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202304,210,171
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202305,280,224
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202306,190,165
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202307,210,168
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202308,280,239
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202309,230,189
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202310,340,283
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202311,240,214
6535292,SWPO,"YAVASCALAR TROY HOLDING, LLC",38880,1,ACTIVE,202312,140,123
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202301,113000,71435
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202302,128000,68571
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202303,126000,84194
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202304,108000,74133
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202305,130000,68232
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202307,172000,81839
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202308,168000,81548
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202309,185000,76900
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202310,303000,61323
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202311,95500,50633
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",410400,1,ACTIVE,202312,141000,56065
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202301,1000,32
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202302,5500,393
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202303,1500,97
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202304,26000,5300
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202305,39000,7323
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202307,26500,4903
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202308,21000,4355
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202309,2000,67
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202310,41000,10419
6535304,SWPO,"BRADLEY JUNCTION, TOWN OF",588600,2,ACTIVE,202311,67000,27367
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202301,580,237
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202303,298,226
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202304,396,316
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202305,486,275
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202306,476,283
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202307,417,249
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202308,318,245
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202310,513,434
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202311,689,523
6535319,SWPO,FOWLER'S GROCERY,36000,1,ACTIVE,202312,675,493
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202301,440,190
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202303,333,186
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202304,250,207
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202305,433,183
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202306,240,202
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202307,240,200
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202309,250,209
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202310,450,215
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202311,280,197
6535329,SWPO,GALLOWAY SHELL CIRCLE K,36000,1,ACTIVE,202312,400,205
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202301,1047,529
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202302,2060,676
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202303,1257,548
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202305,1200,606
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202306,960,539
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202307,1793,814
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202308,620,472
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202309,5690,862
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202310,513,414
6535336,SWPO,LAKE WALES MOOSE LODGE #2391,28800,1,ACTIVE,202312,1300,560
6535342,SWPO,DELIA'S STORE,28800,1,INACTIVE,202301,500,385
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202301,236000,197645
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202302,276000,213107
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202303,295000,236323
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202304,333000,222800
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202305,271000,140900
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202307,0,0
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202309,0,0
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202310,0,0
6535360,SWPO,FOUR LAKES GOLF CLUB,1304000,1,ACTIVE,202312,217500,64099
6535363,SWPO,KRIS MOBILE HOME PARK,28800,1,ACTIVE,202301,4750,3291
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202301,44875,26951
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202302,30125,24119
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202303,27250,24357
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202304,29750,23575
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202305,62500,37262
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202306,49067,42405
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202307,46833,38096
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202308,40500,35751
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202309,51125,44856
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202310,59500,48798
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202311,60000,48147
6535364,SWPO,VALMONT UTILITY,108000,1,ACTIVE,202312,63150,37275
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202301,6100,2555
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202302,8400,4625
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202303,7400,3715
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202304,21000,4023
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202305,11400,4157
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202306,9700,5820
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202307,8200,4403
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202309,10500,4442
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202310,11000,5069
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202311,2950,2163
6535381,SWPO,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,216000,1,ACTIVE,202312,5650,2923
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202301,6433,2678
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202303,15000,7745
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202304,1146,754
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202305,3640,324
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202306,1067,293
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202307,733,252
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202308,104,51
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202309,662,151
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202310,100,33
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202311,1108,804
6535385,SWPO,LOMAS DEL SOL,36000,1,ACTIVE,202312,586,415
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202301,55000,46290
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202302,50000,40643
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202303,59500,43484
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202304,53667,40867
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202305,42500,35871
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202306,35500,32033
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202307,56000,42161
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202308,140500,44742
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202310,56000,32387
6535393,SWPO,"MCLEOD GARDENS UTILITY, LLC",250000,1,ACTIVE,202312,40000,31129
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202302,50117,39937
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202303,45459,6127
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202304,7212,1802
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202305,10308,5297
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202307,6498,2934
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202308,10196,5088
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202309,21017,7276
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202310,13455,8348
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202311,10862,4604
6535399,SWPO,POLK POWER STATION/TAMPA ELECTRIC,216000,1,ACTIVE,202312,4546,892
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202301,10534,4186
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202302,4090,1889
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202303,3200,1719
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202304,6700,2196
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202305,13600,4019
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202306,10934,2986
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202308,4950,1804
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202309,3700,2063
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202310,4000,1817
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202311,4500,1931
6535433,SWPO,HINES ENERGY COMPLEX,35000,1,ACTIVE,202312,3400,1534
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202301,560,452
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202302,5640,1296
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202303,750,492
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202304,180,171
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202305,236,196
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202306,2430,419
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202307,286,196
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202308,969,504
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202309,690,446
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202310,722,503
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202311,3119,535
6535436,SWPO,"DIXIE SOUTHERN INDUSTRIAL, INC.",28800,1,ACTIVE,202312,15900,2997
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202301,147000,112939
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202302,238000,145275
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202303,219000,162565
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202304,216000,136243
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202305,182000,114958
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202308,156000,105777
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202309,277000,101600
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202310,173000,100939
6535463,SWPO,RAINBOW RV RESORT,367200,1,ACTIVE,202312,143000,105265
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202302,4000,1428
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202303,3000,1322
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202304,2000,1233
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202307,3000,1483
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202308,3000,1516
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202309,3000,1366
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202310,3000,1194
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202311,3000,1300
6535468,SWPO,SUNSHINE FLEA MARKET,49000,1,ACTIVE,202312,3000,1323
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202301,700,519
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202302,810,649
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202303,936,725
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202304,660,543
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202305,2220,885
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202306,585,508
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202307,705,608
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202309,740,634
6535473,SWPO,PORT HATCHINEHA MARINA,28800,1,ACTIVE,202312,705,523
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202301,350,267
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202302,1080,741
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202303,1110,785
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202304,909,771
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202305,1284,961
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202306,1530,1193
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202307,1080,796
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202308,1692,734
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202309,711,650
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202310,3552,1120
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202311,1629,1302
6535492,SWPO,DUSTY'S CAMPER WORLD,49000,1,ACTIVE,202312,3000,1278
6535499,SWPO,G SPOT & HOLESHOTZ,11995,1,ACTIVE,202301,1180,678
6535499,SWPO,G SPOT & HOLESHOTZ,11995,1,ACTIVE,202302,1056,786
6535499,SWPO,G SPOT & HOLESHOTZ,11995,1,ACTIVE,202303,1500,774
6535499,SWPO,G SPOT & HOLESHOTZ,11995,1,ACTIVE,202304,2356,992
