X,Y,GIS_PLANT_ID,PWS_OC1_OFFICE_ID,PWS_ID,PWS_STATUS,PWS_NAME,PWS_CITY,PWS_TYPE_CODE,PWS_TYPE,PWS_POP_SERVED,PWS_SUBPART_H,PWS_LAST_SAN_SURVEY,PWS_LAST_01_INSP,PWS_INSPECTOR_INITS,PWS_PRIMARY_SERVICE_AREA,PWS_OPERATOR,PLANT_ID,PLANT_NAME,PLANT_STATUS,PLANT_FOUR_LOG_REMOVAL,PLANT_LAT_DD,PLANT_LAT_MM,PLANT_LONG_DD,PLANT_LONG_MM,PLANT_COORDINATE_METHOD,PLANT_DATUM,PLANT_COORDINATE_DATE,PLANT_DESIGN_CAPACITY,PLANT_HEIGHT_ABOVE_ELLIPSOID,OBJECTID
565166.846980626,443075.004653163,11102,SWHI,6290430,ACTIVE,CASA VERDE MANUFACTURED HOME COMMUNITY,TAMPA,C,COMMUNITY,1250,N,2024/02/21 00:00:00+00,2023/01/18 00:00:00+00,4,MOBILE HOME PARK,CENTRAL WATER & ELECTRIC UTILITY SERVICES,2,CASA VERDE PLANT # 2 SOUTH,ACTIVE,N,27,59,82,19,DPHO,83,2006/08/28 00:00:00+00,270000,,11102
572870.438143075,441258.957879949,11104,SWHI,6290457,ACTIVE,DIAMOND HILL GOLF COURSE,DOVER,N,NONCOMMUNITY,250,N,2023/05/10 00:00:00+00,2021/07/13 00:00:00+00,3,RESTAURANT,WATER SYSTEM SERVICES INC,1,DIAMOND HILLS GOLF PLANT,ACTIVE,N,27,57,82,14,DPHO,83,2001/07/18 00:00:00+00,192000,25.16,11104
567352.867768807,450036.463318814,11105,SWHI,6290474,ACTIVE,TRIPLE T TAMPA MHP,THONOTOSASSA,C,COMMUNITY,126,N,2023/09/28 00:00:00+00,2024/04/10 00:00:00+00,1,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,TRIPLE T MHP PLANT # 1,ACTIVE,N,28,2,82,17,DPHO,83,2005/12/21 00:00:00+00,19000,,11105
573182.97544541,443947.505247915,11106,SWHI,6290475,ACTIVE,HCPRD/DOVER CTY PK,DOVER,P,NONTRANSIENT NONCOMMUNITY,75,N,2022/05/06 00:00:00+00,2023/10/16 00:00:00+00,3,SCHOOLS,COUNTY OPERATIONS - CENTRAL,1,HCPRD/DOVER CTY PARK PLANT,ACTIVE,N,27,59,82,14,DPHO,83,2006/01/13 00:00:00+00,14000,,11106
575727.337648259,443961.644441625,11107,SWHI,6290476,ACTIVE,HCS/DOVER ELEMENTARY SCHOOL,DOVER,P,NONTRANSIENT NONCOMMUNITY,862,N,2022/03/30 00:00:00+00,2024/04/18 00:00:00+00,4,SCHOOLS,HILLSBOROUGH COUNTY SITES & UTILITIES,1,DOVER ELEM SCHOOL,ACTIVE,N,27,59,82,12,DPHO,83,2006/01/13 00:00:00+00,49000,,11107
582790.811933724,441731.090780949,11108,SWHI,6290482,ACTIVE,DUFFEY TRAILER PARK,PLANT CITY,C,COMMUNITY,85,N,2024/02/20 00:00:00+00,2023/10/11 00:00:00+00,3,MOBILE HOME PARK,SUNCOAST ENVIRONMENTAL SERVICES,1,DUFFEY'S TRAILER PARK,ACTIVE,N,27,58,82,8,DPHO,83,2006/03/10 00:00:00+00,8050,,11108
579420.065681269,439110.338292891,11110,SWHI,6290494,ACTIVE,HCPRD/EARL SIMMONS PARK,PLANT CITY,N,NONCOMMUNITY,100,N,2022/06/01 00:00:00+00,2024/03/19 00:00:00+00,3,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,1,HCPRD/EARL SIMMONS PARK,ACTIVE,N,27,56,82,10,DPHO,83,2006/09/26 00:00:00+00,19000,,11110
559748.877433301,443198.635477655,11113,SWHI,6290497,ACTIVE,HCPUD/EASTLAKE,TAMPA,C,COMMUNITY,2074,Y,2023/07/28 00:00:00+00,2024/07/10 00:00:00+00,5,SUBDIVISION,COUNTY OPERATIONS - CENTRAL,1,EASTLAKE INTERCONNECT,ACTIVE,N,27,59,82,22,DPHO,83,2001/04/26 00:00:00+00,510000,,11113
566106.681926152,445302.819755165,11115,SWHI,6290505,ACTIVE,FAMILY RENTALS OF SEFFNER,SEFFNER,C,COMMUNITY,75,N,2024/07/30 00:00:00+00,2023/07/10 00:00:00+00,1,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,FAMILY RENTALS OF SEFFNER,ACTIVE,N,28,0,82,18,DPHO,83,2006/02/09 00:00:00+00,49900,,11115
562504.959356267,445550.542740583,11121,SWHI,6290534,ACTIVE,CELM/EUREKA SPRINGS,TAMPA,N,NONCOMMUNITY,100,N,2022/09/14 00:00:00+00,2017/05/30 00:00:00+00,2,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,1,HCPRD/EUREKA SPRINGS PLANT,ACTIVE,N,28,0,82,20,DPHO,83,2005/07/11 00:00:00+00,10000,,11121
586420.716233835,432813.875841673,11122,SWHI,6290548,ACTIVE,HENRY GEORGE MOBILE HOME PARK,PLANT CITY,C,COMMUNITY,40,N,2024/06/27 00:00:00+00,2023/09/25 00:00:00+00,3,MOBILE HOME PARK,WATER SYSTEM SERVICES INC,1,HENRY GEORGE MOBILE HOME PARK,ACTIVE,N,27,53,82,6,DPHO,83,2005/06/08 00:00:00+00,28000,,11122
580623.824781666,412044.060781542,11126,SWHI,6290590,ACTIVE,FLORIDA ACECAPADERS INC.,LITHIA,P,NONTRANSIENT NONCOMMUNITY,156,N,2022/09/21 00:00:00+00,2024/07/18 00:00:00+00,4,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,FL ACECAPADERS PLANT 1 SOUTH,ACTIVE,N,27,42,82,9,DPHO,83,2006/11/15 00:00:00+00,15000,,11126
580683.998803369,412192.865103256,11127,SWHI,6290590,ACTIVE,FLORIDA ACECAPADERS INC.,LITHIA,P,NONTRANSIENT NONCOMMUNITY,156,N,2022/09/21 00:00:00+00,2024/07/18 00:00:00+00,4,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,2,FL ACECAPADERS TP PLT 2 NORTH,ACTIVE,N,27,42,82,9,DPHO,83,2006/11/15 00:00:00+00,15000,,11127
589983.950512357,457716.022348586,11128,SWHI,6290595,ACTIVE,FLORIDA LIGHT & LIFE MHP,LAKELAND,C,COMMUNITY,490,N,2024/03/20 00:00:00+00,2023/09/19 00:00:00+00,5,MOBILE HOME PARK,CONSTA FLOW INC.,1,FLORIDA LIGHT LIFE PARK PLANT,ACTIVE,N,28,6,82,3,DPHO,83,2006/05/10 00:00:00+00,51250,,11128
551935.587974726,453251.575857284,11130,SWHI,6290607,ACTIVE,FLYING CLOUD TP,TAMPA,C,COMMUNITY,60,N,2021/09/23 00:00:00+00,2023/06/28 00:00:00+00,5,MOBILE HOME PARK,WATER SYSTEM SERVICES INC,1,FLYING CLOUD TP PLANT,ACTIVE,N,28,4,82,27,DPHO,83,2006/04/11 00:00:00+00,25000,,11130
576649.810877372,447558.51716692,11131,SWHI,6290631,ACTIVE,GALAXY MHP,PLANT CITY,C,COMMUNITY,73,N,2024/03/13 00:00:00+00,2023/09/06 00:00:00+00,1,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,GALAXY MHP PLANT,ACTIVE,N,28,1,82,11,DPHO,83,2006/02/09 00:00:00+00,12053,,11131
553973.554306569,408868.615385685,11133,SWHI,6290648,ACTIVE,RIVER OAKS RV RESORT,RUSKIN,P,NONTRANSIENT NONCOMMUNITY,196,N,2022/03/15 00:00:00+00,2024/08/19 00:00:00+00,4,RV PARK,IB AT UR SERVICE UTILITY,1,RIVER OAKS R.V.RESORT PARK,ACTIVE,N,27,40,82,26,DPHO,83,2006/01/10 00:00:00+00,28000,,11133
571735.603162911,446773.12152819,11137,SWHI,6290685,ACTIVE,SUNBURST RV PARK-TAMPA EAST,DOVER,C,COMMUNITY,300,N,2023/06/28 00:00:00+00,2024/06/05 00:00:00+00,4,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,SUNBURST RV PARK TAMPA EAST,ACTIVE,N,28,0,82,15,DPHO,83,2006/01/23 00:00:00+00,139000,,11137
552819.553530228,458227.736109873,11138,SWHI,6290696,ACTIVE,GROVE MHC,LUTZ,C,COMMUNITY,68,N,2024/04/18 00:00:00+00,2023/10/16 00:00:00+00,2,MOBILE HOME PARK,WATER SYSTEM SERVICES INC.,1,GROVE MHC,ACTIVE,N,28,7,82,26,DPHO,83,2001/07/10 00:00:00+00,21250,24.88,11138
562909.868973507,450855.455067609,11143,SWHI,6290728,ACTIVE,HAPPY TRAVELER'S RVP,THONOTOSASSA,C,COMMUNITY,300,N,2022/07/15 00:00:00+00,2024/02/29 00:00:00+00,5,RV PARK,BLOUNT UTILITIES OPERATIONS,1,HAPPY TRAVELER RVP NORTH PLANT,ACTIVE,N,28,3,82,20,DPHO,83,2001/07/17 00:00:00+00,144000,,11143
562985.888415018,450547.743487267,11144,SWHI,6290728,ACTIVE,HAPPY TRAVELER'S RVP,THONOTOSASSA,C,COMMUNITY,300,N,2022/07/15 00:00:00+00,2024/02/29 00:00:00+00,5,RV PARK,BLOUNT UTILITIES OPERATIONS,2,HAPPY TRAVELER RVP SOUTH PLANT,ACTIVE,N,28,3,82,20,DPHO,83,2001/07/17 00:00:00+00,15000,,11144
566964.100932152,451607.470111426,11146,SWHI,6290740,ACTIVE,MAGNOLIA TP,THONOTOSASSA,C,COMMUNITY,30,N,2023/02/01 00:00:00+00,2024/04/03 00:00:00+00,2,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,MAGNOLIA TP,ACTIVE,N,28,3,82,17,DPHO,83,2001/07/17 00:00:00+00,19000,,11146
548351.041292512,409825.670492986,11147,SWHI,6290741,ACTIVE,HAWAIIAN ISLES MHP,RUSKIN,C,COMMUNITY,250,N,2023/02/23 00:00:00+00,2024/06/26 00:00:00+00,4,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,HAWAIIAN ISLES MHP,ACTIVE,N,27,41,82,29,DPHO,83,2001/05/01 00:00:00+00,240000,0.16,11147
550947.313278792,451396.662938628,11148,SWHI,6290758,ACTIVE,HI PINES MOBILE HOME PARK,TAMPA,C,COMMUNITY,72,N,2021/09/09 00:00:00+00,2023/06/26 00:00:00+00,5,MOBILE HOME PARK,SUNCOAST ENVIRONMENTAL SERVICES,1,HI PINES MHP PLANT,ACTIVE,N,28,3,82,27,DPHO,83,2006/06/01 00:00:00+00,18947,,11148
566005.680495032,447928.984029125,11153,SWHI,6290786,ACTIVE,CJ WATERS CENTER (HDC),SEFFNER,P,NONTRANSIENT NONCOMMUNITY,33,N,2023/05/17 00:00:00+00,2024/04/10 00:00:00+00,1,INSTITUTIONAL,SUNCOAST ENVIRONMENTAL SERVICES,1,C.J. WATERS CTR PLANT # 1,ACTIVE,N,28,1,82,18,DPHO,83,2005/11/30 00:00:00+00,15000,,11153
576381.907273074,429804.592221737,11171,SWHI,6290787,ACTIVE,HCPUD/SOUTH-CENTRAL,LITHIA,C,COMMUNITY,473500,Y,2022/11/02 00:00:00+00,2021/12/08 00:00:00+00,JR,MUNICIPAL/CITY,NICK TREMBLAY,18,LITHIA WATER TREATMENT PLANT,ACTIVE,Y,27,51,82,12,DPHO,83,2005/01/04 00:00:00+00,73000000,21.169,11171
573048.725245642,461165.507948287,11187,SWHI,6290793,ACTIVE,HILLSBOROUGH RIVER STATE PARK,THONOTOSASSA,N,NONCOMMUNITY,1001,N,2022/11/21 00:00:00+00,2023/09/13 00:00:00+00,2,RECREATION AREA,NOVAK ENVIRONMENTAL SERVICES,1,HILLSBOROUGH RIVER STATE PARK,ACTIVE,N,28,8,82,14,DPHO,83,2005/03/04 00:00:00+00,50000,25.419,11187
563190.697684559,444250.184596613,11189,SWHI,6290800,ACTIVE,HILLTOP MHP,TAMPA,C,COMMUNITY,82,N,2024/06/20 00:00:00+00,2023/06/12 00:00:00+00,2,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,HILLTOP MHP PLANT # 1,ACTIVE,N,27,59,82,20,DPHO,83,2001/07/18 00:00:00+00,19000,26.007,11189
589746.693085053,449247.766416514,11191,SWHI,6290847,ACTIVE,LONE OAKS MOBILE ESTATES,PLANT CITY,C,COMMUNITY,38,N,2022/07/29 00:00:00+00,2024/03/25 00:00:00+00,1,MOBILE HOME PARK,WATER SYSTEM SERVICES INC,1,LONE OAKS MOBILE ESTATES,ACTIVE,N,28,2,82,3,DPHO,83,2006/09/26 00:00:00+00,38000,,11191
563515.320190343,421827.143246554,11199,SWHI,6290937,ACTIVE,KING RICHARD'S COURT MOBILE HOME PARK,RIVERVIEW,C,COMMUNITY,150,N,2021/06/17 00:00:00+00,2023/10/05 00:00:00+00,3,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,KING RICHARDS COURT,ACTIVE,N,27,47,82,20,DPHO,83,2005/06/01 00:00:00+00,43000,,11199
580874.972724825,453583.861197067,11200,SWHI,6290953,ACTIVE,HCS/KNIGHTS ELEMENTARY SCHOOL,PLANT CITY,P,NONTRANSIENT NONCOMMUNITY,951,N,2022/07/15 00:00:00+00,2023/09/18 00:00:00+00,5,SCHOOLS,HILLSBOROUGH COUNTY SITES & UTILITIES,1,KNIGHTS ELEM SCHOOL PLANT,ACTIVE,N,28,4,82,9,DPHO,83,2005/12/21 00:00:00+00,36000,,11200
552025.139152837,453084.749561962,11202,SWHI,6290960,ACTIVE,TAMPA SUN ESTATES 4,TAMPA,C,COMMUNITY,50,N,2023/12/06 00:00:00+00,2022/07/25 00:00:00+00,2,MOBILE HOME PARK,SUNCOAST ENVIRONMENTAL SERVICES,1,TAMPA SUN ESTATES 4,ACTIVE,N,28,4,82,27,DPHO,83,2001/09/27 00:00:00+00,20000,15.354,11202
552989.150953863,454166.100300116,11205,SWHI,6290997,ACTIVE,LAKE ROSE VILLAGE,LUTZ,C,COMMUNITY,25,N,2024/04/18 00:00:00+00,2023/06/28 00:00:00+00,2,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,2,LAKE ROSE SOUTH,ACTIVE,N,28,5,82,26,DPHO,83,2006/03/09 00:00:00+00,15000,,11205
551389.774926745,454911.882190211,11207,SWHI,6291018,ACTIVE,CAX-LAKESHORE LLC,TAMPA,C,COMMUNITY,590,N,2024/05/31 00:00:00+00,2023/06/28 00:00:00+00,5,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,LAKESHORE VILLAS PLANT 1 SOUTH,ACTIVE,N,28,5,82,27,DPHO,83,2006/09/27 00:00:00+00,110000,,11207
551459.810729549,455488.717100985,11208,SWHI,6291018,ACTIVE,CAX-LAKESHORE LLC,TAMPA,C,COMMUNITY,590,N,2024/05/31 00:00:00+00,2023/06/28 00:00:00+00,5,MOBILE HOME PARK,US WATER SERVICES CORPORATION,2,LAKESHORE VILLAS PLANT 2 NORTH,ACTIVE,N,28,5,82,27,DPHO,83,2006/09/27 00:00:00+00,205000,,11208
550779.360204354,457857.495957511,11209,SWHI,6291023,ACTIVE,PINE TREE VILLAGE MHP,LUTZ,C,COMMUNITY,40,N,2024/03/05 00:00:00+00,2023/01/18 00:00:00+00,2,MOBILE HOME PARK,GLF WATER  INC,1,PINE TREE VILLAGE PLANT,ACTIVE,N,28,7,82,27,DPHO,83,2001/06/14 00:00:00+00,28000,20.103,11209
556794.494450546,413473.138513964,11210,SWHI,6291037,ACTIVE,TAMPA SUN ESTATES #5,RUSKIN,C,COMMUNITY,87,N,2024/06/26 00:00:00+00,2023/11/08 00:00:00+00,4,MOBILE HOME PARK,SUNCOAST ENVIRONMENTAL  SERVICES,1,TAMPA SUN ESTATES #5,ACTIVE,N,27,43,82,24,DPHO,83,2005/06/09 00:00:00+00,12000,,11210
574162.448324274,430055.628752062,11219,SWHI,6291082,ACTIVE,CELM/LITHIA SPRINGS,LITHIA,N,NONCOMMUNITY,1200,N,2022/01/31 00:00:00+00,2024/01/11 00:00:00+00,3,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,1,LITHIA SPRINGS,ACTIVE,N,27,51,82,13,DPHO,83,2005/11/28 00:00:00+00,95000,,11219
549601.40007488,412170.146699281,11220,SWHI,6291087,ACTIVE,BEDROCK LITTLE MANATEE,RUSKIN,C,COMMUNITY,140,N,2024/09/18 00:00:00+00,2023/03/16 00:00:00+00,4,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,LITTLE MANATEE,ACTIVE,N,27,42,82,28,DPHO,83,2001/09/12 00:00:00+00,72000,1.914,11220
561285.11125865,407934.191757178,11221,SWHI,6291088,ACTIVE,LITTLE MANATEE SPRINGS MHP,WIMAUMA,C,COMMUNITY,530,N,2022/06/23 00:00:00+00,2024/06/12 00:00:00+00,4,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,LITTLE MANATEE SPRINGS PLANT,ACTIVE,N,27,40,82,21,DPHO,83,2006/09/27 00:00:00+00,115000,,11221
553871.405470675,455324.226475678,11222,SWHI,6291096,ACTIVE,LIVINGSTON MHP,LUTZ,C,COMMUNITY,130,N,2024/04/25 00:00:00+00,2023/07/12 00:00:00+00,2,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,LIVINGSTON MHP PLANT,ACTIVE,N,28,5,82,25,DPHO,83,2001/07/10 00:00:00+00,20000,17.635,11222
571700.10777279,451989.697918605,11223,SWHI,6291104,ACTIVE,STONE LEDGE MANOR,THONOTOSASSA,C,COMMUNITY,68,N,2023/12/01 00:00:00+00,2024/07/30 00:00:00+00,5,NURSING HOME,DARREL ADAMS ENVIRONMENTAL SERVICES,1,STONE LEDGE MANOR PLANT,ACTIVE,N,28,3,82,14,DPHO,83,2006/03/01 00:00:00+00,49000,,11223
566314.422214787,442412.100436477,11229,SWHI,6291135,ACTIVE,MANGO TP,BRANDON,N,NONCOMMUNITY,26,N,2023/07/06 00:00:00+00,2024/03/27 00:00:00+00,3,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,MANGO TP,ACTIVE,N,27,58,82,18,DPHO,83,2005/06/01 00:00:00+00,7800,,11229
558128.09131716,452449.530531403,11230,SWHI,6291139,ACTIVE,AYLA APARTMENTS,TAMPA,C,COMMUNITY,1344,N,2023/10/31 00:00:00+00,2020/07/29 00:00:00+00,5,APARTMENT,DARREL ADAMS ENVIRONMENTAL SERVICES,1,BUNGALOW OAKS PLANT # 1-N,ACTIVE,Y,28,4,82,23,DPHO,83,2001/04/27 00:00:00+00,172000,15.131,11230
558220.87337077,452418.775547603,11231,SWHI,6291139,ACTIVE,AYLA APARTMENTS,TAMPA,C,COMMUNITY,1344,N,2023/10/31 00:00:00+00,2020/07/29 00:00:00+00,5,APARTMENT,DARREL ADAMS ENVIRONMENTAL SERVICES,2,BUNGALOW OAKS PLANT # 3-E,ACTIVE,N,28,4,82,23,DPHO,83,2001/04/27 00:00:00+00,100000,9.883,11231
558534.898959538,443596.677901799,11232,SWHI,6291153,ACTIVE,MARY HELP OF CHRISTIANS CENTER,TAMPA,P,NONTRANSIENT NONCOMMUNITY,400,N,2022/05/04 00:00:00+00,2021/09/17 00:00:00+00,2,SCHOOLS,SUNCOAST ENVIRONMENTAL SERVICES,1,MARY HELP OF CHRISTIANS CENTER,ACTIVE,N,27,59,82,23,DPHO,83,2004/12/21 00:00:00+00,232000,,11232
590913.52467293,439399.636837266,11234,SWHI,6291170,ACTIVE,DUNCAN'S MHP,PLANT CITY,C,COMMUNITY,54,N,2021/09/09 00:00:00+00,2023/10/04 00:00:00+00,3,MOBILE HOME PARK,AB CERTIFIED WATER TREATMENT,1,PLANT 1,ACTIVE,N,27,56,82,3,DPHO,83,2001/06/19 00:00:00+00,28000,,11234
556721.696260491,444302.44771599,11237,SWHI,6291213,ACTIVE,HIGHLAND OAKS MHC,TAMPA,C,COMMUNITY,132,N,2021/09/17 00:00:00+00,2019/03/26 00:00:00+00,2,MOBILE HOME PARK,CENTRAL WATER & ELECTRIC UTILITY SERVICES,1,HIGHLAND OAKS MHC,ACTIVE,N,27,59,82,24,DPHO,83,2006/01/05 00:00:00+00,50000,,11237
563516.469800581,454359.320602292,11242,SWHI,6291250,ACTIVE,HCS/NATURE'S CLASSROOM,THONOTOSASSA,P,NONTRANSIENT NONCOMMUNITY,400,N,2022/11/02 00:00:00+00,2024/03/27 00:00:00+00,2,SCHOOLS,U.S. WATER SERVICES,1,HCS/NATURE'S CLASSROOM PLANT,ACTIVE,N,28,5,82,19,DPHO,83,2006/08/30 00:00:00+00,49000,,11242
551708.821027792,452836.524551529,11243,SWHI,6291251,ACTIVE,HIDDEN OAKS MHP,TAMPA,C,COMMUNITY,135,N,2023/06/28 00:00:00+00,2022/12/19 00:00:00+00,2,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,HIDDEN OAKS MHP PLANT,ACTIVE,N,28,4,82,27,DPHO,83,2001/08/13 00:00:00+00,34000,11.414,11243
551152.867032189,412034.530195568,11244,SWHI,6291252,ACTIVE,NEPTUNE VILLAGE MHP,RUSKIN,C,COMMUNITY,244,N,2023/07/19 00:00:00+00,2024/07/25 00:00:00+00,4,MOBILE HOME PARK,DUANE O'NEAL,1,NEPTUNE VILLAGE MHP,ACTIVE,N,27,42,82,27,DPHO,83,2001/08/08 00:00:00+00,42000,,11244
551539.626374247,460612.572184199,11246,SWHI,6291270,ACTIVE,HCPRD/NYE PARK,LUTZ,P,NONTRANSIENT NONCOMMUNITY,100,N,2022/06/01 00:00:00+00,2024/03/22 00:00:00+00,2,SCHOOLS,COUNTY OPERATIONS - CENTRAL,1,HCPRD/NYE CTY PARK PLANT #1,ACTIVE,N,28,8,82,27,DPHO,83,2005/11/07 00:00:00+00,5000,,11246
566364.957161972,451101.393399356,11247,SWHI,6291276,ACTIVE,PACIFICA MGM MHP LLC,THONOTOSASSA,C,COMMUNITY,78,N,2023/09/28 00:00:00+00,2024/02/29 00:00:00+00,5,MOBILE HOME PARK,WATER SYSTEM SERVICES INC,1,MGM MHP PLANT #1 NORTHWEST,ACTIVE,N,28,3,82,18,DPHO,83,2006/01/30 00:00:00+00,19000,,11247
572866.102666284,438527.043078681,11250,SWHI,6291280,ACTIVE,OAK HILL VILLAGE MHP,VALRICO,C,COMMUNITY,320,N,2021/08/25 00:00:00+00,2023/05/05 00:00:00+00,4,MOBILE HOME PARK,JASON WRIGHT,1,OAK HILL PLANT#1 (EAST),ACTIVE,N,27,56,82,14,DPHO,83,2001/08/09 00:00:00+00,125000,20.769,11250
587616.464824774,443262.620899882,11252,SWHI,6291288,ACTIVE,HCPUD/OAKVIEW ESTATES,PLANT CITY,C,COMMUNITY,643,N,2023/07/27 00:00:00+00,2022/04/28 00:00:00+00,5,SUBDIVISION,COUNTY OPERATIONS - CENTRAL,1,MASTER METER FROM 6290323,ACTIVE,N,27,58,82,5,DPHO,83,2005/10/10 00:00:00+00,80000,,11252
562711.329794697,443685.621054934,11257,SWHI,6291341,ACTIVE,PARADISE VILLAGE,TAMPA,C,COMMUNITY,2396,N,2023/02/06 00:00:00+00,2024/09/03 00:00:00+00,4,MOBILE HOME PARK,CENTRAL WATER & ELECTRIC UTILITY SERVICES,1,PARADISE VILLAGE PLANT,ACTIVE,N,27,59,82,20,DPHO,83,2001/04/26 00:00:00+00,350000,,11257
561471.305538975,461069.802342013,11260,SWHI,6291372,ACTIVE,HCPUD/PEBBLE CREEK SUBDIVISION,TAMPA,C,COMMUNITY,5408,Y,2022/04/28 00:00:00+00,2023/06/22 00:00:00+00,5,SUBDIVISION,COUNTY OPERATIONS - CENTRAL,1,PEBBLE CREEK SUBDIVISION SOUTH,ACTIVE,N,28,8,82,21,DPHO,83,2004/12/14 00:00:00+00,2020000,,11260
582152.153197161,428472.844874479,11264,SWHI,6291403,ACTIVE,HCS/PINECREST ELEMENTARY,LITHIA,P,NONTRANSIENT NONCOMMUNITY,850,N,2022/10/04 00:00:00+00,2023/03/21 00:00:00+00,3,SCHOOLS,HILLSBOROUGH COUNTY SITES & UTILITIES,1,PINECREST ELEMENTARY,ACTIVE,N,27,50,82,8,DPHO,83,2006/01/10 00:00:00+00,49000,,11264
583174.973793696,430702.190575577,11265,SWHI,6291404,ACTIVE,HCPRD/PINECREST LITTLE LEAGUE,LITHIA,N,NONCOMMUNITY,500,N,2023/01/19 00:00:00+00,2024/01/30 00:00:00+00,3,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,1,PINECREST LITTLE LEAGUE,ACTIVE,N,27,52,82,8,DPHO,83,2005/11/07 00:00:00+00,3000,,11265
579915.133976642,436985.972954204,11266,SWHI,6291418,ACTIVE,CELM/EDWARD MEDARD PARK,PLANT CITY,N,NONCOMMUNITY,2500,N,2023/02/07 00:00:00+00,2022/11/09 00:00:00+00,3,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,1,HCPRD/MEDARD PARK- WEST PLANT,ACTIVE,N,27,55,82,10,DPHO,83,2001/08/07 00:00:00+00,46000,21.412,11266
580405.501453506,437114.645490319,11267,SWHI,6291418,ACTIVE,CELM/EDWARD MEDARD PARK,PLANT CITY,N,NONCOMMUNITY,2500,N,2023/02/07 00:00:00+00,2022/11/09 00:00:00+00,3,RECREATION AREA,COUNTY OPERATIONS - CENTRAL,2,HCPRD/MEDARD PARK- EAST PLANT,ACTIVE,N,27,55,82,9,DPHO,83,2001/08/07 00:00:00+00,46000,25.906,11267
565843.58259471,447313.907817939,11270,SWHI,6291445,ACTIVE,BLACK DAIRY ROAD TP,SEFFNER,C,COMMUNITY,80,N,2023/10/27 00:00:00+00,2024/04/10 00:00:00+00,1,MOBILE HOME PARK,AQUA ENVIRONMENTAL INC,1,BLACK DAIRY RD TP NORTH #1,ACTIVE,N,28,1,82,18,DPHO,83,2001/07/24 00:00:00+00,63000,3.97,11270
565816.041967698,451734.160214843,11272,SWHI,6291481,ACTIVE,RANCH OAKS ESTATES,THONOTOSASSA,C,COMMUNITY,148,N,2024/01/18 00:00:00+00,2023/02/01 00:00:00+00,5,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,RANCH OAKS MHP EAST,ACTIVE,N,28,3,82,18,DPHO,83,2005/02/16 00:00:00+00,30000,,11272
565731.934387182,451701.936688041,11273,SWHI,6291481,ACTIVE,RANCH OAKS ESTATES,THONOTOSASSA,C,COMMUNITY,148,N,2024/01/18 00:00:00+00,2023/02/01 00:00:00+00,5,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,2,RANCH OAKS MHP WEST,ACTIVE,N,28,3,82,18,DPHO,83,2006/01/30 00:00:00+00,34560,,11273
543068.697753341,451750.571576741,11274,SWHI,6291483,ACTIVE,RAY MAR MHP,TAMPA,C,COMMUNITY,89,N,2024/08/15 00:00:00+00,2023/06/08 00:00:00+00,2,MOBILE HOME PARK,GLF WATER INC,1,RAY-MAR MHP PLANT,ACTIVE,N,28,3,82,32,DPHO,83,2006/08/03 00:00:00+00,10000,,11274
552907.117138624,411797.355123246,11276,SWHI,6291521,ACTIVE,RIVERSIDE MHP,RUSKIN,C,COMMUNITY,40,N,2024/09/18 00:00:00+00,2023/03/21 00:00:00+00,4,MOBILE HOME PARK,DARREL ADAMS ENVIRONMENTAL SERVICES,1,RIVERSIDE  MHP,ACTIVE,N,27,42,82,26,DPHO,83,2001/06/04 00:00:00+00,28000,,11276
551273.596966203,412193.335165186,11278,SWHI,6291524,ACTIVE,RIVIERA MHP,RUSKIN,C,COMMUNITY,25,N,2024/05/09 00:00:00+00,2023/03/16 00:00:00+00,4,MOBILE HOME PARK,DUANE O'NEAL,1,RIVIERA MHP PLANT,ACTIVE,N,27,42,82,27,DPHO,83,2005/09/12 00:00:00+00,48000,,11278
